#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
201	35286	419
201	35288	417
201	35285	420
201	35287	418
201	35283	422
201	35285	420
201	35280	424
201	35284	421
201	35281	423
201	35285	420
201	35285	420
201	35288	417
201	35285	420
201	35287	418
201	35265	437
201	35300	407
201	35283	422
201	35286	419
201	35287	418
201	35288	417
201	35284	421
201	35286	419
201	35296	411
201	35292	414
201	35294	412
201	35317	393
201	35289	417
201	35293	413
201	35294	412
201	35289	417
201	35287	418
201	35292	414
201	35291	415
201	35290	416
201	35295	412
201	35297	410
201	35296	411
201	35296	411
201	35295	412
201	35294	412
201	35294	412
201	35294	412
201	35290	416
201	35292	414
201	35294	412
201	35300	407
201	35294	412
201	35295	412
201	35291	415
201	35303	405
201	35290	416
201	35294	412
201	35340	374
201	35287	418
201	34219	1315
201	35292	414
201	35285	420
201	35298	409
201	35283	422
201	35303	405
201	35294	412
201	35301	407
201	35281	423
201	35290	416
201	35284	421
201	35282	422
201	35285	420
201	35280	424
201	35288	417
201	35280	424
201	35292	414
201	35295	412
201	35293	413
201	35285	420
201	35295	412
201	35287	418
201	35298	409
201	35290	416
201	35279	425
201	35283	422
201	35288	417
201	35289	417
201	35282	422
201	35281	423
201	35277	427
201	35290	416
201	35289	417
201	35282	422
201	35288	417
201	35283	422
201	35287	418
201	35285	420
201	35267	435
201	35282	422
201	35287	418
201	35285	420
201	35290	416
201	35285	420
201	35287	418
201	35287	418
201	35274	429
201	35278	426
201	35287	418
201	35281	423
201	35283	422
201	35288	417
201	35286	419
201	35291	415
201	35275	428
201	35289	417
201	35287	418
201	35299	408
201	35290	416
201	35281	423
201	35298	409
201	35296	411
201	35289	417
201	35287	418
201	35278	426
201	35280	424
201	35296	411
201	35291	415
201	35299	408
201	35276	427
201	35285	420
201	35278	426
201	35282	422
201	35276	427
201	35288	417
201	35275	428
201	35268	434
201	35282	422
201	35279	425
201	35265	437
201	35270	433
201	35278	426
201	35280	424
200	35275	428
201	35262	439
201	35295	412
200	35283	422
200	35272	431
200	35266	436
200	35261	440
200	35271	432
200	35272	431
200	35275	428
200	35296	411
200	35278	426
200	35276	427
200	35275	428
200	35270	433
200	35262	439
200	35276	427
200	35275	428
200	35267	435
200	35266	436
200	35270	433
200	35264	438
200	35267	435
200	35264	438
200	35267	435
200	35271	432
200	35269	433
200	35266	436
200	35268	434
200	35268	434
200	35269	433
200	35269	433
200	35263	438
200	35261	440
200	35259	442
200	35265	437
200	35270	433
200	35267	435
200	35263	438
200	35266	436
200	35258	443
200	35262	439
200	35269	433
200	35267	435
200	35263	438
200	35261	440
200	35261	440
200	34117	1401
200	35259	442
200	34115	1403
200	34129	1391
200	34115	1403
199	34114	1403
199	34109	1408
200	34117	1401
199	34119	1399
199	34113	1404
199	34112	1405
199	34106	1410
199	34113	1404
199	34118	1400
199	34097	1418
199	34127	1392
199	34126	1393
199	34116	1402
199	34115	1403
199	34117	1401
199	34123	1396
199	34112	1405
199	34121	1398
199	34114	1403
199	34115	1403
199	34118	1400
